movieId,title,genres,year,title_clean,genre_list,movie_idx
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1992.0,Stop! Or My Mom Will Shoot,"['Action', 'Comedy']",1144
3269,Forever Young (1992),Drama|Romance|Sci-Fi,1992.0,Forever Young,"['Drama', 'Romance', 'Sci-Fi']",1145
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,1992.0,"Cutting Edge, The","['Comedy', 'Drama', 'Romance']",1146
3271,Of Mice and Men (1992),Drama,1992.0,Of Mice and Men,['Drama'],1147
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2000.0,Scream 3,"['Comedy', 'Horror', 'Mystery', 'Thriller']",1148
3274,Single White Female (1992),Drama|Thriller,1992.0,Single White Female,"['Drama', 'Thriller']",1149
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,2000.0,"Boondock Saints, The","['Action', 'Crime', 'Drama', 'Thriller']",1150
3285,"Beach, The (2000)",Adventure|Drama,2000.0,"Beach, The","['Adventure', 'Drama']",1151
3298,Boiler Room (2000),Crime|Drama|Thriller,2000.0,Boiler Room,"['Crime', 'Drama', 'Thriller']",1152
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,2000.0,Pitch Black,"['Horror', 'Sci-Fi', 'Thriller']",1153
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2000.0,"Whole Nine Yards, The","['Comedy', 'Crime']",1154
3307,City Lights (1931),Comedy|Drama|Romance,1931.0,City Lights,"['Comedy', 'Drama', 'Romance']",1155
3316,Reindeer Games (2000),Action|Thriller,2000.0,Reindeer Games,"['Action', 'Thriller']",1156
3317,Wonder Boys (2000),Comedy|Drama,2000.0,Wonder Boys,"['Comedy', 'Drama']",1157
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999.0,Ghost Dog: The Way of the Samurai,"['Crime', 'Drama']",1158
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948.0,Key Largo,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1159
3354,Mission to Mars (2000),Sci-Fi,2000.0,Mission to Mars,['Sci-Fi'],1160
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,1999.0,"Ninth Gate, The","['Fantasy', 'Horror', 'Mystery', 'Thriller']",1161
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,1991.0,Defending Your Life,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1162
3359,Breaking Away (1979),Comedy|Drama,1979.0,Breaking Away,"['Comedy', 'Drama']",1163
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,1986.0,Hoosiers (a.k.a. Best Shot),"['Drama', 'Romance']",1164
3361,Bull Durham (1988),Comedy|Drama|Romance,1988.0,Bull Durham,"['Comedy', 'Drama', 'Romance']",1165
3362,Dog Day Afternoon (1975),Crime|Drama,1975.0,Dog Day Afternoon,"['Crime', 'Drama']",1166
3363,American Graffiti (1973),Comedy|Drama,1973.0,American Graffiti,"['Comedy', 'Drama']",1167
3386,JFK (1991),Drama|Mystery|Thriller,1991.0,JFK,"['Drama', 'Mystery', 'Thriller']",1168
3388,Harry and the Hendersons (1987),Children|Comedy,1987.0,Harry and the Hendersons,"['Children', 'Comedy']",1169
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,1979.0,"Muppet Movie, The","['Adventure', 'Children', 'Comedy', 'Musical']",1170
3397,"Great Muppet Caper, The (1981)",Children|Comedy,1981.0,"Great Muppet Caper, The","['Children', 'Comedy']",1171
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,1984.0,"Muppets Take Manhattan, The","['Children', 'Comedy', 'Musical']",1172
3408,Erin Brockovich (2000),Drama,2000.0,Erin Brockovich,['Drama'],1173
3409,Final Destination (2000),Drama|Thriller,2000.0,Final Destination,"['Drama', 'Thriller']",1174
3418,Thelma & Louise (1991),Adventure|Crime|Drama,1991.0,Thelma & Louise,"['Adventure', 'Crime', 'Drama']",1175
3421,Animal House (1978),Comedy,1978.0,Animal House,['Comedy'],1176
3424,Do the Right Thing (1989),Drama,1989.0,Do the Right Thing,['Drama'],1177
3429,Creature Comforts (1989),Animation|Comedy,1989.0,Creature Comforts,"['Animation', 'Comedy']",1178
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,1944.0,Double Indemnity,"['Crime', 'Drama', 'Film-Noir']",1179
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,1990.0,Teenage Mutant Ninja Turtles,"['Action', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",1180
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,1991.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"['Action', 'Children', 'Fantasy']",1181
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,1993.0,Teenage Mutant Ninja Turtles III,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",1182
3441,Red Dawn (1984),Action|Drama|War,1984.0,Red Dawn,"['Action', 'Drama', 'War']",1183
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,1987.0,"Good Morning, Vietnam","['Comedy', 'Drama', 'War']",1184
3450,Grumpy Old Men (1993),Comedy,1993.0,Grumpy Old Men,['Comedy'],1185
3451,Guess Who's Coming to Dinner (1967),Drama,1967.0,Guess Who's Coming to Dinner,['Drama'],1186
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,2000.0,Romeo Must Die,"['Action', 'Crime', 'Romance', 'Thriller']",1187
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,1963.0,Lord of the Flies,"['Adventure', 'Drama', 'Thriller']",1188
3462,Modern Times (1936),Comedy|Drama|Romance,1936.0,Modern Times,"['Comedy', 'Drama', 'Romance']",1189
3468,"Hustler, The (1961)",Drama,1961.0,"Hustler, The",['Drama'],1190
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,1977.0,Close Encounters of the Third Kind,"['Adventure', 'Drama', 'Sci-Fi']",1191
3476,Jacob's Ladder (1990),Horror|Mystery,1990.0,Jacob's Ladder,"['Horror', 'Mystery']",1192
3477,Empire Records (1995),Comedy|Drama,1995.0,Empire Records,"['Comedy', 'Drama']",1193
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,1985.0,Ladyhawke,"['Adventure', 'Fantasy', 'Romance']",1194
3481,High Fidelity (2000),Comedy|Drama|Romance,2000.0,High Fidelity,"['Comedy', 'Drama', 'Romance']",1195
3483,"Road to El Dorado, The (2000)",Animation|Children,2000.0,"Road to El Dorado, The","['Animation', 'Children']",1196
3484,"Skulls, The (2000)",Thriller,2000.0,"Skulls, The",['Thriller'],1197
3489,Hook (1991),Adventure|Comedy|Fantasy,1991.0,Hook,"['Adventure', 'Comedy', 'Fantasy']",1198
3499,Misery (1990),Drama|Horror|Thriller,1990.0,Misery,"['Drama', 'Horror', 'Thriller']",1199
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,1972.0,Solaris (Solyaris),"['Drama', 'Mystery', 'Sci-Fi']",1200
3504,Network (1976),Comedy|Drama,1976.0,Network,"['Comedy', 'Drama']",1201
3507,"Odd Couple, The (1968)",Comedy,1968.0,"Odd Couple, The",['Comedy'],1202
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,1976.0,"Outlaw Josey Wales, The","['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",1203
3510,Frequency (2000),Drama|Thriller,2000.0,Frequency,"['Drama', 'Thriller']",1204
3524,Arthur (1981),Comedy|Romance,1981.0,Arthur,"['Comedy', 'Romance']",1205
3526,Parenthood (1989),Comedy|Drama,1989.0,Parenthood,"['Comedy', 'Drama']",1206
3527,Predator (1987),Action|Sci-Fi|Thriller,1987.0,Predator,"['Action', 'Sci-Fi', 'Thriller']",1207
3534,28 Days (2000),Drama,2000.0,28 Days,['Drama'],1208
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,2000.0,American Psycho,"['Crime', 'Horror', 'Mystery', 'Thriller']",1209
3536,Keeping the Faith (2000),Comedy|Drama|Romance,2000.0,Keeping the Faith,"['Comedy', 'Drama', 'Romance']",1210
3543,Diner (1982),Comedy|Drama,1982.0,Diner,"['Comedy', 'Drama']",1211
3551,Marathon Man (1976),Crime|Drama|Thriller,1976.0,Marathon Man,"['Crime', 'Drama', 'Thriller']",1212
3552,Caddyshack (1980),Comedy,1980.0,Caddyshack,['Comedy'],1213
3555,U-571 (2000),Action|Thriller|War,2000.0,U-571,"['Action', 'Thriller', 'War']",1214
3556,"Virgin Suicides, The (1999)",Drama|Romance,1999.0,"Virgin Suicides, The","['Drama', 'Romance']",1215
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,2000.0,"Flintstones in Viva Rock Vegas, The","['Children', 'Comedy']",1216
3578,Gladiator (2000),Action|Adventure|Drama,2000.0,Gladiator,"['Action', 'Adventure', 'Drama']",1217
3591,Mr. Mom (1983),Comedy|Drama,1983.0,Mr. Mom,"['Comedy', 'Drama']",1218
3593,Battlefield Earth (2000),Action|Sci-Fi,2000.0,Battlefield Earth,"['Action', 'Sci-Fi']",1219
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,1985.0,Pee-wee's Big Adventure,"['Adventure', 'Comedy']",1220
3615,Dinosaur (2000),Adventure|Animation|Children,2000.0,Dinosaur,"['Adventure', 'Animation', 'Children']",1221
3616,Loser (2000),Comedy|Romance,2000.0,Loser,"['Comedy', 'Romance']",1222
3617,Road Trip (2000),Comedy,2000.0,Road Trip,['Comedy'],1223
3618,Small Time Crooks (2000),Comedy|Crime,2000.0,Small Time Crooks,"['Comedy', 'Crime']",1224
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,2000.0,Mission: Impossible II,"['Action', 'Adventure', 'Thriller']",1225
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,2000.0,Shanghai Noon,"['Action', 'Adventure', 'Comedy', 'Western']",1226
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,1969.0,On Her Majesty's Secret Service,"['Action', 'Adventure', 'Romance', 'Thriller']",1227
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,1977.0,"Spy Who Loved Me, The","['Action', 'Adventure', 'Thriller']",1228
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,1979.0,Moonraker,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1229
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,1974.0,"Man with the Golden Gun, The","['Action', 'Adventure', 'Thriller']",1230
3646,Big Momma's House (2000),Comedy,2000.0,Big Momma's House,['Comedy'],1231
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,1961.0,"Guns of Navarone, The","['Action', 'Adventure', 'Drama', 'War']",1232
3668,Romeo and Juliet (1968),Drama|Romance,1968.0,Romeo and Juliet,"['Drama', 'Romance']",1233
3671,Blazing Saddles (1974),Comedy|Western,1974.0,Blazing Saddles,"['Comedy', 'Western']",1234
3676,Eraserhead (1977),Drama|Horror,1977.0,Eraserhead,"['Drama', 'Horror']",1235
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,1965.0,For a Few Dollars More (Per qualche dollaro in più),"['Action', 'Drama', 'Thriller', 'Western']",1236
3683,Blood Simple (1984),Crime|Drama|Film-Noir,1984.0,Blood Simple,"['Crime', 'Drama', 'Film-Noir']",1237
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,1990.0,Flatliners,"['Horror', 'Sci-Fi', 'Thriller']",1238
3688,Porky's (1982),Comedy,1982.0,Porky's,['Comedy'],1239
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,1990.0,Predator 2,"['Action', 'Sci-Fi', 'Thriller']",1240
3698,"Running Man, The (1987)",Action|Sci-Fi,1987.0,"Running Man, The","['Action', 'Sci-Fi']",1241
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,1984.0,Starman,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",1242
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,1988.0,Alien Nation,"['Crime', 'Drama', 'Sci-Fi', 'Thriller']",1243
3702,Mad Max (1979),Action|Adventure|Sci-Fi,1979.0,Mad Max,"['Action', 'Adventure', 'Sci-Fi']",1244
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,1981.0,"Road Warrior, The (Mad Max 2)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1245
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,1985.0,Mad Max Beyond Thunderdome,"['Action', 'Adventure', 'Sci-Fi']",1246
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,1986.0,9 1/2 Weeks (Nine 1/2 Weeks),"['Drama', 'Romance']",1247
3708,Firestarter (1984),Horror|Thriller,1984.0,Firestarter,"['Horror', 'Thriller']",1248
3717,Gone in 60 Seconds (2000),Action|Crime,2000.0,Gone in 60 Seconds,"['Action', 'Crime']",1249
3730,"Conversation, The (1974)",Drama|Mystery,1974.0,"Conversation, The","['Drama', 'Mystery']",1250
3735,Serpico (1973),Crime|Drama,1973.0,Serpico,"['Crime', 'Drama']",1251
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,1986.0,Big Trouble in Little China,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1252
3741,Badlands (1973),Crime|Drama|Thriller,1973.0,Badlands,"['Crime', 'Drama', 'Thriller']",1253
3742,Battleship Potemkin (1925),Drama|War,1925.0,Battleship Potemkin,"['Drama', 'War']",1254
3744,Shaft (2000),Action|Crime|Thriller,2000.0,Shaft,"['Action', 'Crime', 'Thriller']",1255
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,2000.0,Titan A.E.,"['Action', 'Adventure', 'Animation', 'Children', 'Sci-Fi']",1256
3751,Chicken Run (2000),Animation|Children|Comedy,2000.0,Chicken Run,"['Animation', 'Children', 'Comedy']",1257
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,2000.0,"Me, Myself & Irene","['Adventure', 'Comedy']",1258
3753,"Patriot, The (2000)",Action|Drama|War,2000.0,"Patriot, The","['Action', 'Drama', 'War']",1259
3755,"Perfect Storm, The (2000)",Drama|Thriller,2000.0,"Perfect Storm, The","['Drama', 'Thriller']",1260
3763,F/X (1986),Action|Crime|Thriller,1986.0,F/X,"['Action', 'Crime', 'Thriller']",1261
3783,Croupier (1998),Crime|Drama,1998.0,Croupier,"['Crime', 'Drama']",1262
3784,"Kid, The (2000)",Comedy|Fantasy,2000.0,"Kid, The","['Comedy', 'Fantasy']",1263
3785,Scary Movie (2000),Comedy|Horror,2000.0,Scary Movie,"['Comedy', 'Horror']",1264
3791,Footloose (1984),Drama,1984.0,Footloose,['Drama'],1265
3793,X-Men (2000),Action|Adventure|Sci-Fi,2000.0,X-Men,"['Action', 'Adventure', 'Sci-Fi']",1266
3798,What Lies Beneath (2000),Drama|Horror|Mystery,2000.0,What Lies Beneath,"['Drama', 'Horror', 'Mystery']",1267
3809,What About Bob? (1991),Comedy,1991.0,What About Bob?,['Comedy'],1268
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,1972.0,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,['Comedy'],1269
3821,Nutty Professor II: The Klumps (2000),Comedy,2000.0,Nutty Professor II: The Klumps,['Comedy'],1270
3824,Autumn in New York (2000),Drama|Romance,2000.0,Autumn in New York,"['Drama', 'Romance']",1271
3825,Coyote Ugly (2000),Comedy|Drama|Romance,2000.0,Coyote Ugly,"['Comedy', 'Drama', 'Romance']",1272
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,2000.0,Hollow Man,"['Horror', 'Sci-Fi', 'Thriller']",1273
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,2000.0,Space Cowboys,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1274
3831,Saving Grace (2000),Comedy,2000.0,Saving Grace,['Comedy'],1275
3836,Kelly's Heroes (1970),Action|Comedy|War,1970.0,Kelly's Heroes,"['Action', 'Comedy', 'War']",1276
3852,"Tao of Steve, The (2000)",Comedy,2000.0,"Tao of Steve, The",['Comedy'],1277
3861,"Replacements, The (2000)",Comedy,2000.0,"Replacements, The",['Comedy'],1278
3863,"Cell, The (2000)",Drama|Horror|Thriller,2000.0,"Cell, The","['Drama', 'Horror', 'Thriller']",1279
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,1988.0,"Naked Gun: From the Files of Police Squad!, The","['Action', 'Comedy', 'Crime', 'Romance']",1280
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,1991.0,"Naked Gun 2 1/2: The Smell of Fear, The",['Comedy'],1281
3882,Bring It On (2000),Comedy,2000.0,Bring It On,['Comedy'],1282
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,2000.0,Nurse Betty,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",1283
3897,Almost Famous (2000),Drama,2000.0,Almost Famous,['Drama'],1284
3910,Dancer in the Dark (2000),Drama|Musical,2000.0,Dancer in the Dark,"['Drama', 'Musical']",1285
3911,Best in Show (2000),Comedy,2000.0,Best in Show,['Comedy'],1286
3916,Remember the Titans (2000),Drama,2000.0,Remember the Titans,['Drama'],1287
3917,Hellraiser (1987),Horror,1987.0,Hellraiser,['Horror'],1288
3948,Meet the Parents (2000),Comedy,2000.0,Meet the Parents,['Comedy'],1289
3949,Requiem for a Dream (2000),Drama,2000.0,Requiem for a Dream,['Drama'],1290
3967,Billy Elliot (2000),Drama,2000.0,Billy Elliot,['Drama'],1291
3968,Bedazzled (2000),Comedy,2000.0,Bedazzled,['Comedy'],1292
3969,Pay It Forward (2000),Drama,2000.0,Pay It Forward,['Drama'],1293
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,1994.0,"Legend of Drunken Master, The (Jui kuen II)","['Action', 'Comedy']",1294
3977,Charlie's Angels (2000),Action|Comedy,2000.0,Charlie's Angels,"['Action', 'Comedy']",1295
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,2000.0,"Legend of Bagger Vance, The","['Drama', 'Romance']",1296
3979,Little Nicky (2000),Comedy,2000.0,Little Nicky,['Comedy'],1297
3980,Men of Honor (2000),Drama,2000.0,Men of Honor,['Drama'],1298
3981,Red Planet (2000),Action|Sci-Fi|Thriller,2000.0,Red Planet,"['Action', 'Sci-Fi', 'Thriller']",1299
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,1971.0,Diamonds Are Forever,"['Action', 'Adventure', 'Thriller']",1300
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,2000.0,"6th Day, The","['Action', 'Sci-Fi', 'Thriller']",1301
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,2000.0,How the Grinch Stole Christmas (a.k.a. The Grinch),"['Children', 'Comedy', 'Fantasy']",1302
3994,Unbreakable (2000),Drama|Sci-Fi,2000.0,Unbreakable,"['Drama', 'Sci-Fi']",1303
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,2000.0,"Crouching Tiger, Hidden Dragon (Wo hu cang long)","['Action', 'Drama', 'Romance']",1304
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,2000.0,Dungeons & Dragons,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1305
3998,Proof of Life (2000),Drama,2000.0,Proof of Life,['Drama'],1306
3999,Vertical Limit (2000),Action|Adventure,2000.0,Vertical Limit,"['Action', 'Adventure']",1307
4002,"Planes, Trains & Automobiles (1987)",Comedy,1987.0,"Planes, Trains & Automobiles",['Comedy'],1308
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,1987.0,"Living Daylights, The","['Action', 'Adventure', 'Thriller']",1309
4007,Wall Street (1987),Drama,1987.0,Wall Street,['Drama'],1310
4008,Born on the Fourth of July (1989),Drama|War,1989.0,Born on the Fourth of July,"['Drama', 'War']",1311
4011,Snatch (2000),Comedy|Crime|Thriller,2000.0,Snatch,"['Comedy', 'Crime', 'Thriller']",1312
4014,Chocolat (2000),Drama|Romance,2000.0,Chocolat,"['Drama', 'Romance']",1313
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,2000.0,"Dude, Where's My Car?","['Comedy', 'Sci-Fi']",1314
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,2000.0,"Emperor's New Groove, The","['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",1315
4017,Pollock (2000),Drama,2000.0,Pollock,['Drama'],1316
4018,What Women Want (2000),Comedy|Romance,2000.0,What Women Want,"['Comedy', 'Romance']",1317
4019,Finding Forrester (2000),Drama,2000.0,Finding Forrester,['Drama'],1318
4020,"Gift, The (2000)",Thriller,2000.0,"Gift, The",['Thriller'],1319
4022,Cast Away (2000),Drama,2000.0,Cast Away,['Drama'],1320
4023,"Family Man, The (2000)",Comedy|Drama|Romance,2000.0,"Family Man, The","['Comedy', 'Drama', 'Romance']",1321
4025,Miss Congeniality (2000),Comedy|Crime,2000.0,Miss Congeniality,"['Comedy', 'Crime']",1322
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,2000.0,"O Brother, Where Art Thou?","['Adventure', 'Comedy', 'Crime']",1323
4029,State and Main (2000),Comedy|Drama,2000.0,State and Main,"['Comedy', 'Drama']",1324
4033,Thirteen Days (2000),Drama|Thriller|War,2000.0,Thirteen Days,"['Drama', 'Thriller', 'War']",1325
4034,Traffic (2000),Crime|Drama|Thriller,2000.0,Traffic,"['Crime', 'Drama', 'Thriller']",1326
4036,Shadow of the Vampire (2000),Drama|Horror,2000.0,Shadow of the Vampire,"['Drama', 'Horror']",1327
4039,Annie (1982),Children|Musical,1982.0,Annie,"['Children', 'Musical']",1328
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,1991.0,Don't Tell Mom the Babysitter's Dead,['Comedy'],1329
4041,"Officer and a Gentleman, An (1982)",Drama|Romance,1982.0,"Officer and a Gentleman, An","['Drama', 'Romance']",1330
4054,Save the Last Dance (2001),Drama|Romance,2001.0,Save the Last Dance,"['Drama', 'Romance']",1331
4069,"Wedding Planner, The (2001)",Comedy|Romance,2001.0,"Wedding Planner, The","['Comedy', 'Romance']",1332
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,1987.0,Beverly Hills Cop II,"['Action', 'Comedy', 'Crime', 'Thriller']",1333
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,1984.0,Beverly Hills Cop,"['Action', 'Comedy', 'Crime', 'Drama']",1334
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,1987.0,Empire of the Sun,"['Action', 'Adventure', 'Drama', 'War']",1335
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,1981.0,"Evil Dead, The","['Fantasy', 'Horror', 'Thriller']",1336
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,1987.0,Innerspace,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1337
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller,1987.0,"Lost Boys, The","['Comedy', 'Horror', 'Thriller']",1338
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,2000.0,In the Mood For Love (Fa yeung nin wa),"['Drama', 'Romance']",1339
4148,Hannibal (2001),Horror|Thriller,2001.0,Hannibal,"['Horror', 'Thriller']",1340
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,2001.0,Saving Silverman (Evil Woman),"['Comedy', 'Romance']",1341
4153,Down to Earth (2001),Comedy|Fantasy|Romance,2001.0,Down to Earth,"['Comedy', 'Fantasy', 'Romance']",1342
4161,"Mexican, The (2001)",Action|Comedy,2001.0,"Mexican, The","['Action', 'Comedy']",1343
4167,15 Minutes (2001),Thriller,2001.0,15 Minutes,['Thriller'],1344
4214,Revenge of the Nerds (1984),Comedy,1984.0,Revenge of the Nerds,['Comedy'],1345
4223,Enemy at the Gates (2001),Drama|War,2001.0,Enemy at the Gates,"['Drama', 'War']",1346
4226,Memento (2000),Mystery|Thriller,2000.0,Memento,"['Mystery', 'Thriller']",1347
4228,Heartbreakers (2001),Comedy|Crime|Romance,2001.0,Heartbreakers,"['Comedy', 'Crime', 'Romance']",1348
4232,Spy Kids (2001),Action|Adventure|Children|Comedy,2001.0,Spy Kids,"['Action', 'Adventure', 'Children', 'Comedy']",1349
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,2000.0,Amores Perros (Love's a Bitch),"['Drama', 'Thriller']",1350
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,2001.0,Along Came a Spider,"['Action', 'Crime', 'Mystery', 'Thriller']",1351
4239,Blow (2001),Crime|Drama,2001.0,Blow,"['Crime', 'Drama']",1352
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance,2001.0,Bridget Jones's Diary,"['Comedy', 'Drama', 'Romance']",1353
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,2001.0,Joe Dirt,"['Adventure', 'Comedy', 'Mystery', 'Romance']",1354
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,2001.0,Crocodile Dundee in Los Angeles,"['Comedy', 'Drama']",1355
4255,Freddy Got Fingered (2001),Comedy,2001.0,Freddy Got Fingered,['Comedy'],1356
4262,Scarface (1983),Action|Crime|Drama,1983.0,Scarface,"['Action', 'Crime', 'Drama']",1357
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,2001.0,"Mummy Returns, The","['Action', 'Adventure', 'Comedy', 'Thriller']",1358
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,1980.0,Nine to Five (a.k.a. 9 to 5),"['Comedy', 'Crime']",1359
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,2001.0,"Knight's Tale, A","['Action', 'Comedy', 'Romance']",1360
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,2001.0,Shrek,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Romance']",1361
4308,Moulin Rouge (2001),Drama|Musical|Romance,2001.0,Moulin Rouge,"['Drama', 'Musical', 'Romance']",1362
4310,Pearl Harbor (2001),Action|Drama|Romance|War,2001.0,Pearl Harbor,"['Action', 'Drama', 'Romance', 'War']",1363
4321,City Slickers (1991),Comedy|Western,1991.0,City Slickers,"['Comedy', 'Western']",1364
4322,Eight Men Out (1988),Drama,1988.0,Eight Men Out,['Drama'],1365
4326,Mississippi Burning (1988),Crime|Drama|Thriller,1988.0,Mississippi Burning,"['Crime', 'Drama', 'Thriller']",1366
4327,"Magnificent Seven, The (1960)",Adventure|Western,1960.0,"Magnificent Seven, The","['Adventure', 'Western']",1367
4333,Throw Momma from the Train (1987),Comedy|Crime,1987.0,Throw Momma from the Train,"['Comedy', 'Crime']",1368
4340,"Animal, The (2001)",Comedy,2001.0,"Animal, The",['Comedy'],1369
4343,Evolution (2001),Comedy|Sci-Fi,2001.0,Evolution,"['Comedy', 'Sci-Fi']",1370
4344,Swordfish (2001),Action|Crime|Drama,2001.0,Swordfish,"['Action', 'Crime', 'Drama']",1371
4351,Point Break (1991),Action|Crime|Thriller,1991.0,Point Break,"['Action', 'Crime', 'Thriller']",1372
4361,Tootsie (1982),Comedy|Romance,1982.0,Tootsie,"['Comedy', 'Romance']",1373
